2:50 am	2:50 am	1.0
1:30 pm	1:30 pm	1.0
3:40 pm	3:40 pm	1.0
7 pm	7 pm	1.0
5:40 pm	5:40 pm	1.0
12:40 am	12:40 am	1.0
2:00 pm	2:00 pm	1.0
1:40 am	1:40 am	1.0
12:30 am	12:30 am	1.0
11:10 pm	11:10 pm	1.0
12:20 am	12:20 am	1.0
4:30 pm	4:30 pm	1.0
2:40 pm	2:40 pm	1.0
11:10 am	11:10 am	1.0
10:40 am	10:40 am	1.0
11:30 in the morning	11:30 in the morning	1.0
9:00 am	9:00 am	1.0
10:20 pm	10:20 pm	1.0
4:30 am	4:30 am	1.0
3:20 pm	3:20 pm	1.0
4:20 am	4:20 am	1.0
12:50 am	12:50 am	1.0
4:40 am	4:40 am	1.0
6:00 pm	6:00 pm	1.0
6:00 am	6:00 am	1.0
7:20 pm	7:20 pm	1.0
5:30 pm	5:30 pm	1.0
2:40 am	2:40 am	1.0
4:10 pm	4:10 pm	1.0
7:10 pm	7:10 pm	1.0
10:40 in the morning	10:40 in the morning	1.0
8:40 pm	8:40 pm	1.0
6:20 am	6:20 am	1.0
6:20 pm	6:20 pm	1.0
2:30 pm	2:30 pm	1.0
5:10 am	5:10 am	1.0
1:30 in the afternoon	1:30 in the afternoon	1.0
2 pm in the afternoon	2 pm in the afternoon	1.0
3:30 am	3:30 am	1.0
11:40 in the morning	11:40 in the morning	1.0
9:40 in the morning	9:40 in the morning	1.0
3:40 am	3:40 am	1.0
8:50 am	8:50 am	1.0
2:30 in the afternoon	2:30 in the afternoon	1.0
1:00 pm	1:00 pm	1.0
7:30 am	7:30 am	1.0
11:50 in the morning	11:50 in the morning	1.0
9 pm	9 pm	1.0
7 am in the morning	7 am in the morning	1.0
6 pm	6 pm	1.0
2:30 am	2:30 am	1.0
8:40 am	8:40 am	1.0
5:00 pm	5:00 pm	1.0
8:30 pm	8:30 pm	1.0
9:50 am	9:50 am	1.0
4 pm in the afternoon	4 pm in the afternoon	1.0
7:40 pm	7:40 pm	1.0
6:40 am	6:40 am	1.0
1:50 pm	1:50 pm	1.0
11:50 pm	11:50 pm	1.0
3:30 in the afternoon	3:30 in the afternoon	1.0
3:50 am	3:50 am	1.0
2:50 pm	2:50 pm	1.0
2:20 in the afternoon	2:20 in the afternoon	1.0
5:20 am	5:20 am	1.0
12 am	12 am	1.0
9:30 in the morning	9:30 in the morning	1.0
9:50 pm	9:50 pm	1.0
3:30 pm	3:30 pm	1.0
7:50 am	7:50 am	1.0
9:40 pm	9:40 pm	1.0
6:10 pm	6:10 pm	1.0
11:10 in the morning	11:10 in the morning	1.0
7:50 pm	7:50 pm	1.0
11:50 am	11:50 am	1.0
11:00 am	11:00 am	1.0
8:30 am	8:30 am	1.0
1:10 pm	1:10 pm	1.0
3:20 am	3:20 am	1.0
8:10 pm	8:10 pm	1.0
9:10 in the morning	9:10 in the morning	1.0
4:00 pm	4:00 pm	1.0
5:30 am	5:30 am	1.0
5:50 pm	5:50 pm	1.0
10:00 pm	10:00 pm	1.0
2:20 pm	2:20 pm	1.0
12:20 pm	12:20 pm	1.0
3:10 am	3:10 am	1.0
11:20 in the morning	11:20 in the morning	1.0
10:20 in the morning	10:20 in the morning	1.0
4:20 in the afternoon	4:20 in the afternoon	1.0
9:20 in the morning	9:20 in the morning	1.0
12:10 am	12:10 am	1.0
6:50 pm	6:50 pm	1.0
12:50 pm	12:50 pm	1.0
1:50 in the afternoon	1:50 in the afternoon	1.0
8:50 in the morning	8:50 in the morning	1.0
8:20 am	8:20 am	1.0
7:20 in the morning	7:20 in the morning	1.0
8:20 pm	8:20 pm	1.0
7:40 in the morning	7:40 in the morning	1.0
7:10 am	7:10 am	1.0
3:50 pm	3:50 pm	1.0
7:30 pm	7:30 pm	1.0
3:40 in the afternoon	3:40 in the afternoon	1.0
12:40 pm	12:40 pm	1.0
12:00 am	12:00 am	1.0
10:10 pm	10:10 pm	1.0
4:50 in the afternoon	4:50 in the afternoon	1.0
4:50 pm	4:50 pm	1.0
5:40 am	5:40 am	1.0
10:00 am	10:00 am	1.0
3:20 in the afternoon	3:20 in the afternoon	1.0
2:10 am	2:10 am	1.0
11:40 am	11:40 am	1.0
4:50 am	4:50 am	1.0
1:20 in the afternoon	1:20 in the afternoon	1.0
6:40 pm	6:40 pm	1.0
4:30 in the afternoon	4:30 in the afternoon	1.0
3 pm in the afternoon	3 pm in the afternoon	1.0
2:10 pm	2:10 pm	1.0
3:00 am	3:00 am	1.0
11:00 pm	11:00 pm	1.0
9:10 pm	9:10 pm	1.0
9:30 pm	9:30 pm	1.0
12 at noon	12 at noon	1.0
9:20 am	9:20 am	1.0
2:10 in the afternoon	2:10 in the afternoon	1.0
1:20 am	1:20 am	1.0
7:00 am	7:00 am	1.0
10:50 in the morning	10:50 in the morning	1.0
3:50 in the afternoon	3:50 in the afternoon	1.0
1:40 in the afternoon	1:40 in the afternoon	1.0
8:00 am	8:00 am	1.0
7:30 in the morning	7:30 in the morning	1.0
10:50 am	10:50 am	1.0
9:50 in the morning	9:50 in the morning	1.0
4:10 in the afternoon	4:10 in the afternoon	1.0
10:50 pm	10:50 pm	1.0
9:20 pm	9:20 pm	1.0
8:00 pm	8:00 pm	1.0
10 pm	10 pm	1.0
6:50 am	6:50 am	1.0
10:30 in the morning	10:30 in the morning	1.0
4:10 am	4:10 am	1.0
10:20 am	10:20 am	1.0
12:00 pm	12:00 pm	1.0
2:20 am	2:20 am	1.0
11:40 pm	11:40 pm	1.0
1:50 am	1:50 am	1.0
5:00 am	5:00 am	1.0
10:10 in the morning	10:10 in the morning	1.0
9:40 am	9:40 am	1.0
11 pm	11 pm	1.0
6:30 am	6:30 am	1.0
5:10 pm	5:10 pm	1.0
10:40 pm	10:40 pm	1.0
7:20 am	7:20 am	1.0
1:30 am	1:30 am	1.0
7:50 in the morning	7:50 in the morning	1.0
6:30 pm	6:30 pm	1.0
12:30 pm	12:30 pm	1.0
12:10 pm	12:10 pm	1.0
10:10 am	10:10 am	1.0
5:20 pm	5:20 pm	1.0
8:50 pm	8:50 pm	1.0
11:30 pm	11:30 pm	1.0
3:10 pm	3:10 pm	1.0
11:30 am	11:30 am	1.0
9:10 am	9:10 am	1.0
4:00 am	4:00 am	1.0
10:30 pm	10:30 pm	1.0
5 pm	5 pm	1.0
10 am in the morning	10 am in the morning	1.0
11:20 pm	11:20 pm	1.0
1:10 am	1:10 am	1.0
10:30 am	10:30 am	1.0
2:00 am	2:00 am	1.0
2:40 in the afternoon	2:40 in the afternoon	1.0
5:50 am	5:50 am	1.0
1:10 in the afternoon	1:10 in the afternoon	1.0
1:20 pm	1:20 pm	1.0
8 pm	8 pm	1.0
12 pm	12 pm	1.0
4:20 pm	4:20 pm	1.0
11:20 am	11:20 am	1.0
3:00 pm	3:00 pm	1.0
3:10 in the afternoon	3:10 in the afternoon	1.0
1:40 pm	1:40 pm	1.0
7:40 am	7:40 am	1.0
2:50 in the afternoon	2:50 in the afternoon	1.0
11 am in the morning	11 am in the morning	1.0
1:00 am	1:00 am	1.0
7:00 pm	7:00 pm	1.0
9 am in the morning	9 am in the morning	1.0
9:30 am	9:30 am	1.0
4:40 pm	4:40 pm	1.0
